file,question,solution,category
prob_s1.10.tex,"\begin{question}[1997D]
The region $R$ is the portion of the first quadrant
where $3\le x\le 4$ and $0\le y\le\dfrac{10}{\sqrt{25-x^2}}$.
\begin{enumerate}[(a)]
\item
Sketch the region $R$.
\item
Determine the volume of the solid obtained by revolving $R$
around the $x$--axis.
\item
Determine the volume of the solid obtained by revolving $R$
around the $y$--axis.
\end{enumerate}
\end{question}","\begin{solution} (a)
Let's graph $y=\dfrac{10}{\sqrt{25-x^2}}$.
We start with the endpoints: $(3,\frac{5}{2})$ and $(4,\frac{10}{3})$. Then we consider the first derivative:
\[\diff{}{x}\left\{\frac{10}{\sqrt{25-x^2}}\right\} = \frac{10x}{\sqrt{25-x^2}^3}\]

Over the interval $[3,4]$, this is always positive, so our function is increasing over the entire interval. The second derivative,

\[\ddiff{2}{}{x}\left\{\frac{10}{\sqrt{25-x^2}}\right\}=\diff{}{x}\left\{\frac{10x}{\sqrt{25-x^2}^3}\right\} = \frac{10(2x^2+25)}{\sqrt{25-x^2}^5},\]

is always positive, so our function is concave up over the entire interval. So,
the region $R$ is:

\begin{center}
       \includegraphics{graphE97D_3}
\end{center}




\noindent (b)
Let $\cV_1$ be the solid obtained by revolving
$R$ about the $x$--axis. The portion of $\cV_1$ with $x$--coordinate
between $x$ and $x+\dee{x}$ is obtained by rotating the red vertical strip in
the figure on the left below about the $x$--axis.
That portion is a disk of radius $\frac{10}{\sqrt{25-x^2}}$ and thickness
$\dee{x}$. The volume of this disk is $\pi\big(\frac{10}{\sqrt{25-x^2}}\big)^2\,\dee{x}$.
So the total volume of $\cV_1$ is
\begin{align*}
\int_3^4\pi{\Big(\frac{10}{\sqrt{25-x^2}}\Big)}^2\ \dee{x}
&=100\pi\int_3^4\frac{1}{25-x^2}\ \dee{x}
=100\pi\int_3^4\frac{1}{(5-x)(5+x)}\ \dee{x} \\
&=10\pi\int_3^4\Big(\frac{1}{5-x}+\frac{1}{5+x}\Big)\ \dee{x}
=10\pi\Big[-\log(5-x)+\log(5+x)\Big]_3^4 \\
&=10\pi\Big[-\log1+\log9+\log2-\log8\Big]
=10\pi\log\frac{9}{4}=20\pi\log\frac{3}{2}
\end{align*}

\begin{center}
       \includegraphics{graphE97D_3l}\qquad\qquad
       \includegraphics{graphE97D_3r}
\end{center}



\noindent (c)
We'll use horizontal washers as in Example  \eref{CLP101}{eg rot yaxis}
of the %\href{http://www.math.ubc.ca/%7Efeldman/m101/clp/clp_notes_101.pdf}{CLP-2 text}.
CLP-2 text.
 \begin{itemize}
\item We cut $\cR$ into thin horizontal  strips of width $\dee{y}$ as in
the figure on the right above.

\item When we rotate $\cR$ about the $y$--axis, each strip sweeps out a thin washer
\begin{itemize}
\item
whose outer radius is $r_{out}=4$, and
\item
whose inner radius is $r_{in}= \sqrt{25-\frac{100}{y^2}}$ when
$y\ge \frac{10}{\sqrt{25-3^2}} = \frac{10}{4}
=\frac{5}{2}$ (see the red strip in the figure on the right above),  and
whose inner radius is $r_{in}= 3$ when $y\le \frac{5}{2}$
(see the blue strip in the figure on the right above) and
\item
whose thickness is $\dee{y}$ and hence
\item
whose volume is
$\pi(r_{out}^2 - r_{in}^2)\dee{y} = \pi\big(\frac{100}{y^2}-9\big)\dee{y}$
when $y\ge \frac{5}{2}$ and  whose volume is
$\pi(r_{out}^2 - r_{in}^2)\dee{y} = 7 \pi\,\dee{y}$
when $y\le \frac{5}{2}$ and

\end{itemize}
\item As our bottommost strip is at $y=0$ and our topmost
strip is at $y=\frac{10}{3}$ (since at the top $x=4$ and $y=  \frac{10}{\sqrt{25-x^2}}
=\frac{10}{\sqrt{25-4^2}} =\frac{10}{3}$), the volume is
\begin{align*}
&\int _{5/2}^{10/3}  \pi\Big(\frac{100}{y^2}-9\Big)\dee{y}
                                                         +\int _ 0^{5/2}7 \pi\,\dee{y} \\
&=\pi{\Big[-\frac{100}{y}-9y\Big]}_{5/2}^{10/3} +\frac{35}{2}\pi\\
&=\pi \Big[-30+40-30+\frac{45}{2}\Big] +\frac{35}{2}\pi\\
&=20\pi
\end{align*}
\end{itemize}

\end{solution}",CLP2
prob_s1.10.tex,"\begin{question}
Find the area of the finite region bounded by the curves $y=\dfrac{4}{3+x^2}$, $y=\dfrac{2}{x(x+1)}$, $x=\dfrac14$, and $x=3$.
\end{question}","\begin{solution}
In order to find the area between the curves, we need to know which one is on top, and which on the bottom. Let's start by finding where they meet.
\begin{align*}
\dfrac{4}{3+x^2}&=\frac{2}{x(x+1)}\\
2x^2+2x&=3+x^2\\
x^2+2x-3&=0\\
(x-1)(x+3)&=0
\end{align*}
In the interval $[\frac14,3]$, the curves only meet at $x=1$. So, to find which is on top and on bottom in the intervals $[\frac14,1)$ and $(1,3]$, it suffices to check some point in each interval.
\begin{center}
\begin{tabular}{|c||c|c||c|}
\hline
$x$ & $\frac{4}{3+x^2}$ & $\frac{2}{x(x+1)}$& Top:\\
\hline
$1/2$ &$16/13$ &$8/3$ &$\frac{2}{x(x+1)}$\\
\hline
$2$ &$4/7$ & $1/3$& $\frac{4}{3+x^2}$\\
\hline
\end{tabular}
\end{center}
So, $\frac{2}{x(x+1)}$ is the top function when $\frac{1}{4}\leq x < 1$, and
$\frac{4}{3+x^2}$ is the top function when $1<x \leq 3$. Then the area we want to find is:
\[\mbox{Area}=\int_{\frac14}^1 \left( \frac{2}{x(x+1)} - \frac{4}{3+x^2}\right)~\dee{x}+
\int_{1}^3 \left( \frac{4}{3+x^2} -\frac{2}{x(x+1)}  \right)~\dee{x} \]

We'll need to antidifferentiate both these functions. We can antidifferentiate $\dfrac{2}{x(x+1)}$ using partial fraction decomposition.

\begin{align*}
\frac{2}{x(x+1)}&=\frac{A}{x}+\frac{B}{x+1} = \frac{(A+B)x+A}{x(x+1)}\\
\color{red}A&\color{red}=2,\quad B=-2\\
\int\frac{2}{x(x+1)}~\dee{x}&=\int\left(\frac{2}{x}-\frac{2}{x+1}\right)~\dee{x}=2\log|x|-2\log|x+1|+C\\
&=2\log\left| \frac{x}{x+1}\right|+C
\end{align*}

We can antidifferentiate $\dfrac{4}{3+x^2}$ using the substitution $u=\frac{x}{\sqrt3}$, $\dee{u}=\frac{1}{\sqrt3}~\dee{x}$.
\begin{align*}
\int\frac{4}{3+x^2}~\dee{x}&=
\int\frac{4}{3\left(1+\left(\frac{x}{\sqrt3}\right)^2\right)}~\dee{x}=
\int\frac{4\sqrt3}{3\left(1+u^2\right)}~\dee{u}\\
&=\frac{4}{\sqrt3}\arctan u +C=\frac{4}{\sqrt3}\arctan \left(\frac{x}{\sqrt3}\right) +C
\end{align*}

Now, we can find our area.
\begin{align*}
\mbox{Area}&=\int_{\frac14}^1 \left( \frac{2}{x(x+1)} - \frac{4}{3+x^2}\right)~\dee{x}+
\int_{1}^3 \left( \frac{4}{3+x^2} -\frac{2}{x(x+1)}  \right)~\dee{x}\\
&=\left[2\log\left|\frac{x}{x+1}\right| - \frac{4}{\sqrt3}\arctan\left(\frac{x}{\sqrt3}\right)\right] _{1/4}^1+
\left[ \frac{4}{\sqrt3}\arctan\left(\frac{x}{\sqrt3}\right)-2\log\left|\frac{x}{x+1}\right|\right]_1^3\\
&=\left(2\log\frac{1}{2}- \frac{4}{\sqrt3}\cdot\frac{\pi}{6} - 2\log\frac{1}{5}+\frac{4}{\sqrt3}\arctan\frac{1}{4\sqrt3}\right)+\\
&\hphantom{=} \left(\frac{4}{\sqrt3}\cdot\frac{\pi}{3} - 2\log\frac34 - \frac{4}{\sqrt3}\cdot \frac{\pi}{6}+2\log\frac{1}{2}\right)\\
&=2\log\frac53+\frac{4}{\sqrt3}\arctan\frac{1}{4\sqrt3}
\end{align*}
\end{solution}",CLP2
prob_s2.6.tex,"\begin{question} Differentiate
$f(x)=\frac{2}{3}x^6+5x^4+12x^2+9$ and factor the result.
\end{question}","\begin{solution}
$f(x)=\frac{2}{3}x^6+5x^4+12x^2+9$ is a polynomial:
\begin{align*}
f'(x)&=4x^5+20x^3+24x\\&
=4x(x^4+5x^2+6)\\& = 4x((x^2)^2+5(x^2)+6)\\&=4x(x^2+2)(x^2+3)
\end{align*}
\end{solution}",CLP1
prob_s2.6.tex,"\begin{question} Differentiate $s(t)=3t^4+5t^3-\frac{1}{t}$.
\end{question}","\begin{solution}  We can rewrite slightly to make every term into a power of $t$:
\begin{align*}
s(t)&=3t^4+5t^3-t^{-1}\\
s'(t)&=4\cdot 3t^{3}+3\cdot 5t^2-(-1)\cdot t^{-2}\\
&=12t^3+15t^2+\frac{1}{t^2}
\end{align*}
\end{solution}",CLP1
prob_s2.6.tex,"\begin{question}[2015Q]
Compute the derivative of $\left(\dfrac{7x+2}{x^2+3}\right)$.
\end{question}","\begin{solution}
We use quotient rule:
\begin{align*}
\frac{(x^2+3)\cdot 7 - 2x\cdot (7x+2)}{(x^2+3)^2}=\frac{21 - 4x - 7x^2}{(x^2+3)^2}
\end{align*}
\end{solution}",CLP1
prob_s2.6.tex,"\begin{question} What is $f'(0)$, when $f(x)=(3x^3+4x^2+x+1)(2x+5)$?
\end{question}","\begin{solution} Instead of multiplying to get our usual form of this polynomial, we can use the product rule. If $f_1(x)=3x^3+4x^2+x+1$ and $f_2(x)=2x+5$, then\\ $f_1'(x)=9x^2+8x+1$ and $f_2'(x)=2$. Then
\begin{align*}
f'(0)&=f_1'(0)f_2(0)+f_1(0)f_2'(0)\\
&=(1)(5)+(1)(2)=7\end{align*}
\end{solution}",CLP1
prob_s2.6.tex,"\begin{question} Differentiate $f(x)=\dfrac{3x^3+1}{x^2+5x}$.
\end{question}","\begin{solution} Using the quotient rule,
\[f'(x) = \frac{(x^2+5x)(9x^2)-(3x^3+1)(2x+5)}{(x^2+5x)^2}
= \frac{3x^4+30x^3-2x-5}{(x^2+5x)^2}
\]\end{solution}",CLP1
prob_s2.6.tex,"\begin{question} [2015Q]
Compute the derivative of $\left(\dfrac{3x^2+5}{2-x}\right)$
\end{question}","\begin{solution}
We use quotient rule:
\begin{align*}
\frac{(2-x)(6x)-(3x^2+5)(-1)}{(2-x)^2}=\frac{-3x^2+12x+5}{(x-2)^2}
\end{align*}
\end{solution}",CLP1
prob_s2.6.tex,"\begin{question}[2015Q]
Compute the derivative of $\left(\dfrac{2-x^2}{3x^2+5}\right)$.
\end{question}","\begin{solution}
We use quotient rule:
\begin{align*}
\frac{(3x^2+5)(-2x) - (2-x^2)(6x)}{(3x^2+5)^2}=\frac{-22x}{(3x^2+5)^2}
\end{align*}
\end{solution}",CLP1
prob_s2.6.tex,"\begin{question}[2015Q]
 Compute the derivative of $\left(\dfrac{2x^3+1}{x+2}\right)$.
\end{question}","\begin{solution}
We use quotient rule:
\begin{align*}
\frac{6x^2\cdot (x+2)-(2x^3+1)\cdot 1}{(x+2)^2}=\frac{4x^3+12x^2-1}{(x+2)^2}
\end{align*}
\end{solution}",CLP1
prob_s2.6.tex,"\begin{question} Differentiate $f(x)=\left(3\sqrt[5]{x}+15\sqrt[3]{x}+8\right)\left(3x^2+8x-5\right)$.
\end{question}","\begin{solution} Using the product rule seems faster than expanding.
\begin{align*}
f'(x)&=\diff{}{x}\left\{3\sqrt[5]{x}+15\sqrt[3]{x}+8\right\}\left(3x^2+8x-5\right)+
\left(3\sqrt[5]{x}+15\sqrt[3]{x}+8\right)\diff{}{x}\left\{3x^2+8x-5\right\}\\
&=\diff{}{x}\left\{3{x}^{\frac{1}{5}}+15{x}^{\frac{1}{3}}+8\right\}\left(3x^2+8x-5\right)+
\left(3\sqrt[5]{x}+15\sqrt[3]{x}+8\right)\diff{}{x}\left\{3x^2+8x-5\right\}\\
&=\left(\frac{3}{5}{x}^{\frac{-4}{5}}+5{x}^{\frac{-2}{3}}\right)\left(3x^2+8x-5\right)+
\left(3\sqrt[5]{x}+15\sqrt[3]{x}+8\right)\left(6x+8\right)
\end{align*}
\end{solution}",CLP1
prob_s2.6.tex,"\begin{question} Differentiate $f(x)=\dfrac{(x^2+5x+1)(\sqrt{x}+\sqrt[3]{x})}{x}$.
\end{question}","\begin{solution} To avoid the quotient rule, we can divide through the denominator:
\begin{align*}
f(x)&=\dfrac{(x^2+5x+1)(\sqrt{x}+\sqrt[3]{x})}{x}
=(x^2+5x+1)\dfrac{(\sqrt{x}+\sqrt[3]{x})}{x}\\
&=(x^2+5x+1)(x^{-1/2}+x^{-2/3})
\intertext{Now, product rule:}
f'(x)&=(2x+5)(x^{-1/2}+x^{-2/3})+(x^2+5x+1)\left(\frac{-1}{2}x^{-3/2}-\frac{2}{3}x^{-5/3}\right)
\end{align*}
(If you simplified differently, or used the quotient rule, you probably came up with a different-looking answer. There is only one derivative, though, so all correct answers will look the same after sufficient algebraic manipulation.)
\end{solution}",CLP1
prob_s2.6.tex,"\begin{question}[2007H]
 Find an equation of a line that is tangent to both of the
curves $y = x^2$ and $y = x^2 - 2x + 2$ (at different points).
\end{question}","\begin{solution}
Denote by $m$ the slope of the common tangent, by $(x_1,y_1)$
the point of tangency with $y=x^2$, and by $(x_2,y_2)$ the point of tangency
with $y=x^2-2x+2$. Then we must have
$$
y_1=x_1^2\qquad
y_2=x_2^2-2x_2+2\qquad
m=2x_1=2x_2-2=\frac{y_2-y_1}{x_2-x_1}
$$
From the ``$m$'' equations we get $x_1=\frac{m}{2}$, $x_2=\frac{m}{2}+1$
and
\begin{align*}
m&=\frac{y_2-y_1}{x_2-x_1}\\
&=y_2-y_1\\
&=x_2^2-2x_2+2-x_1^2\\
\\& =(x_2-x_1)(x_2+x_1)-2(x_2-1)\\
&=\left(\frac{m}{2}+1-\frac{m}{2}\right)\left(\frac{m}{2}+1+\frac{m}{2}\right)
-2\left(\frac{m}{2}+1-1\right)
\\ &=(1)(m+1)-2\frac{m}{2}\\
 &=1\\
\mbox{So,}~~~m&=1,\qquad
x_1=\half,\qquad
y_1=\frac{1}{4},\qquad
x_2=\frac{3}{2},\qquad
y_2=\frac{9}{4}-3+2=\frac{5}{4}
\end{align*}
An equation of the common tangent is $y=x-\frac{1}{4}$.
\end{solution}",CLP1
prob_s2.6.tex,"\begin{question}[2015Q]
Evaluate $\displaystyle \lim_{x\to 2}\left(
\dfrac{x^{2015}-2^{2015}}{x-2}\right).$
\end{question}","\begin{solution}
This limit represents the derivative computed at $x=2$ of the function $f(x)=x^{2015}$.
To see this, simply use the definition of the derivative at $a=2$ with $f(x)=x^{2015}$:
\begin{align*}
\left.\diff{}{x}\{f(x)\}\right|_{a} &= \lim_{x \to a}\frac{f(x)-f(a)}{x-a}\\
\left.\diff{}{x}\{x^{2015}\}\right|_{2} &=\lim_{x\to2} \frac{x^{2015}-2^{2015}}{x-2}
\end{align*}
Since the derivative of $f(x)$ is $2015\cdot x^{2014}$, then its value at $x=2$ is exactly $2015\cdot 2^{2014}$.
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}
Let $f(x)$ be  a function with derivative $f'(x)$. What is the most general antiderivative of $f'(x)$?
\end{question}","\begin{solution}
An antiderivative of $f'(x)$ is a function whose derivative is $f'(x)$. Our original function $f(x)$ has this property, so $f(x)$ is \emph{an} antiderivative of $f'(x)$, but it's not the most general. We can add a constant to $f(x)$ without affecting its derivative. The most general antiderivative of $f'(x)$ is $f(x)+C$, where $C$ is any constant.
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}
Find the  antiderivative of
$f(x)=\dfrac{3}{5}x^7-18x^4+x$.
\end{question}","\begin{solution}
\begin{align*}
F'(x)&=\frac{3}{5}x^7-18x^4+x\\
F(x)&=\left(\frac{3}{5}\right)\left(\frac{1}{8}\right)x^8-18\left(\frac{1}{5}\right)x^5+\frac{1}{2}x^2+C\\
&=\frac{3}{40}x^8-\frac{18}{5}x^5+\frac{1}{2}x^2+C
\end{align*}
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}
Find the  antiderivative of
$f(x)=\dfrac{1}{7\sqrt{x}}$.
\end{question}","\begin{solution}
\begin{itemize}
\item Solution 1:
We can re-write $f(x)$ to make it a power of $x$.
\begin{align*}
F'(x)&=\frac{1}{7}x^{-\tfrac{1}{2}}\\
F(x)&=\left(\frac{1}{7}\right)\left(\frac{1}{-\frac{1}{2}+1}\right)x^{\left(-\tfrac{1}{2}+1\right)}+C\\
&=\left(\frac{1}{7}\right)(2)x^{\tfrac{1}{2}}+C\\
&=\frac{2}{7}\sqrt{x}+C
\end{align*}
\item Solution 2:
We notice that $\dfrac{1}{7\sqrt{x}}$ looks a lot like $\dfrac{1}{2\sqrt{x}}$, which is the derivative of $\sqrt{x}$. So:
\begin{align*}
\diff{}{x}\left\{\sqrt{x}\right\}&=\frac{1}{2\sqrt{x}}\\
\diff{}{x}\left\{\frac{2}{7}\sqrt{x}\right\}&=\left(\frac{2}{7}\right)\frac{1}{2\sqrt{x}}=f(x)
\end{align*}
So, an antiderivative of $f(x)$ is $\dfrac{2}{7}\sqrt{x}$. Then the most general antiderivative is $F(x)=\dfrac{2}{7}\sqrt{x}+C$.
\end{itemize}
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}
Find the antiderivative of
$f(x)=e^{5x+11}$.
\end{question}","\begin{solution}
We recall $\ds\diff{}{x}e^x=e^x$. That is, $e^x$ is its own antiderivative.
 So, a first guess for the antiderivative of $f(x)$ might be itself.
 \begin{align*}
 \diff{}{x}\left\{e^{5x+11}\right\}&=5e^{5x+11}
 \intertext{This isn't exactly right, so we modify it by multiplying by a constant.}
 \diff{}{x}\left\{\frac{1}{5}e^{5x+11}\right\}&=e^{5x+11}
  \end{align*}
  This tells us that $\dfrac{1}{5}e^{5x+11}$ is an antiderivative of $e^{5x+11}$. Therefore, the most general antiderivative of $e^{5x+11}$ is $F(x)=\dfrac{1}{5}e^{5x+11}+C$.
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}
Find the antiderivative of
$f(x)=\sec^2(x+1)$.
\end{question}","\begin{solution}
We know the derivative of $\tan x$ is $\sec^2 x$. Modifying this slightly, we see (using the chain rule)
\begin{align*}
\diff{}{x}\left\{\tan(x+1)\right\}&=\sec^2(x+1)\cdot\diff{}{x}\{x+1\}\\
&=\sec^2(x+1)
\end{align*}
So, $\tan(x+1)$ is an antiderivative of $\sec^2(x+1)$. Therefore, the most general antiderivative of $\sec^2(x+1)$ is
$F(x)=\tan(x+1)+C$.
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}\label{s4.1arcsin1}
Find the antiderivative of
$f(x)=\dfrac{7}{\sqrt{3-3x^2}}$.
\end{question}","\begin{solution}
Our function $f(x)$ bears some resemblance to the derivative of arcsine, $\dfrac{1}{\sqrt{1-x^2}}$:
\begin{align*}
f(x)=\dfrac{7}{\sqrt{3-3x^2}}&=\dfrac{7}{\sqrt{3}}\left(\dfrac{1}{\sqrt{1-x^2}}\right)\\
\diff{}{x}\left\{\frac{7}{\sqrt{3}}\arcsin(x)\right\}&=\frac{7}{\sqrt{3}}\left(\frac{1}{\sqrt{1-x^2}}\right)=f(x)
\end{align*}
So, the most general antiderivative of $f(x)$ is
$F(x)=\dfrac{7}{\sqrt{3}}\arcsin(x)+C$.
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}\label{s4.1log}
Find the function $f(x)$ that is defined and obeys $f'(x)=\dfrac{1}{x}$ for all $x<0$, and also obeys $f(-1)=0$.
\end{question}","\begin{solution}
Looking at the table in the notes, we see the antiderivative of $\dfrac{1}{x}$ is $f(x)=\log|x|+C$. The given information $f(-1)=0$ lets us find $C$:
\begin{align*}
0=f(-1)&=\log|-1|+C\\
0&=\log(1)+C\\
0&=C
\end{align*}
So, $f(x)=\log|x|$.

Remark: it is true that $\log x$ is an antiderivative of $\dfrac{1}{x}$, since the derivative of $\log x$ is $\dfrac{1}{x}$. However, $\log x$ is only defined for positive values of $x$. Since the desired $f(x)$ is defined for $x<0$, you need to use a more general antiderivative of $\dfrac{1}{x}$: $\log|x|+C$.
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}\label{s4.1initlast}
Find the function $f(x)$ with $f'(x)=\dfrac{1}{\sqrt{1-x^2}}+1$ and $f(1)=-\dfrac{\pi}{2}$.
\end{question}","\begin{solution}
An antiderivative of  $1$ is $x$, and an antiderivative of $\dfrac{1}{\sqrt{1-x^2}}$ is $\arcsin(x)$. So, $f(x)=\arcsin x + x +C$. The given information lets us find $C$.
\begin{align*}
-\frac{\pi}{2}=f(1)&=\arcsin(1)+1+C\\
-\frac{\pi}{2}&=\frac{\pi}{2}+1+C\\
C&=-\pi-1
\end{align*}
So, $f(x)=\arcsin x+x - \pi-1$.
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}
Your bank account at time $t$ (measured in years) is growing at a rate of
\[1500e^{\tfrac{t}{50}} \]
dollars per year. How much money is in your account at time $t$?
\end{question}","\begin{solution}
If $A(t)$ is the amount of money in your account at time $t$, then the given information is
\begin{align*}
A'(t)&=1500e^{\tfrac{t}{50}}
\intertext{Antidifferentiating,}
A(t)&=75000e^{\tfrac{t}{50}}+C
\intertext{for some constant $C$.}
\end{align*}
That is, at time $t$, the amount of money in your bank account is $75000e^{\tfrac{t}{50}}+C$ dollars, for some constant $C$.
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}\label{s4.1applylast}
At time $t$ during a particular day, $0 \leq t \leq 24$, your house consumes energy at a rate of \[0.5\sin\left(\frac{\pi}{24}t\right)+0.25\] kW. (Your consumption was smallest in the middle of the night, and peaked at noon.) How much energy did your house consume in that day?
\end{question}","\begin{solution}
Let $P(t)$ be the amount of power your house has used since time $t=0$. If $t$ is measured in hours, and $P(t)$ in kWh (kilowatt-hours), then $P'(t)$ is the rate at which your house is consuming power, in kW. So, the given information is that
\begin{align*}
P'(t)&=0.5\sin\left(\dfrac{\pi}{24}t\right)+0.25
\intertext{Antidifferentiating,}
P(t)&=-\frac{12}{\pi}\cos\left(\frac{\pi}{24}t\right)+0.25t+C
\intertext{Since $P(0)$ is the amount of energy consumed after 0 hours, $P(0)=0$, so}
0=P(0)&=-\frac{12}{\pi}+C\\
C&=\frac{12}{\pi}\\
P(t)&=\frac{12}{\pi}\left[1-\cos\left(\frac{\pi}{24}t\right)\right]+0.25t
\intertext{After 24 hours, your energy consumed is}
P(24)&=\frac{12}{\pi}\left[1-\cos\left(\pi\right)\right]+0.25(24)\\
&=\frac{24}{\pi}+6\approx13.6~ \mathrm{kWh}
\end{align*}
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}[1999H]
Let $f(x)=2\sin^{-1}\sqrt{x}$ and $g(x)=\sin^{-1}(2x-1)$.
Find the derivative of $f(x)-g(x)$ and simplify your answer. What does
the answer imply about the relation between $f(x)$ and $g(x)$?
\end{question}","\begin{solution}
We differentiate $f(x)$ and $g(x)$ using the chain rule. Recall $\ds\diff{}{x}\left\{\arcsin(x)\right\}=\dfrac{1}{\sqrt{1-x^2}}$.
\begin{align*}
f'(x)&=\frac{2}{\sqrt{1-\textcolor{red}{\sqrt{x}}^2}}\cdot\diff{}{x}\textcolor{red}{\sqrt{x}}\\
&=\frac{2}{\sqrt{1-x}}\cdot\frac{1}{2\sqrt{x}}\\
&=\frac{1}{\sqrt{x-x^2}}\cr
g'(x)&=\frac{1}{\sqrt{1-\textcolor{red}{(2x-1)}^2}}\cdot\diff{}{x}\{\textcolor{red}{2x-1}\}\\
&=\frac{2}{\sqrt{1-4x^2+4x-1}}\\
&=\frac{1}{\sqrt{x-x^2}}\cr
\end{align*}
So, the derivative of $f(x)-g(x)$ is $0$, which implies that
$f(x)$ and $g(x)$ differ by a constant--perhaps a surprising result!

Remark: we don't need calculus to show that $f(x)$ and $g(x)$ only differ by a constant. Define
$\theta=\sin^{-1}\sqrt{x}$, so that $\sin\theta=\sqrt{x}$ and $f(x) = 2\theta$ , and then
$$
\sin \left[f(x)-\frac{\pi}{2}\right]=-\cos f(x) =-\cos 2\theta=-[1-2\sin^2\theta]
=2\sin^2\theta -1=2x-1
$$
Our goal is to take the arcsine of the first and last expressions and conclude $f(x)-\dfrac{\pi}{2}=\arcsin(2x-1)=g(x)$. However, before we can say $\arcsin\left(\sin\left[f(x)-\dfrac{\pi}{2}\right]\right)=f(x)-\dfrac{\pi}{2}$, we have to check that $-\dfrac{\pi}{2} \leq f(x)-\dfrac{\pi}{2}\leq\dfrac{\pi}{2}$. That is, we need to show that $0 \leq f(x) \leq \pi$.

%Since~~ $\sin g(x)=2x-1$, we have that $\sin\big(f(x)-\frac{\pi}{2}\big)=\sin g(x)$.
 As  $0\le\theta\le\frac{\pi}{2}$
(since $\sin^{-1}$ always takes values between
$-\frac{\pi}{2}$ and $\frac{\pi}{2}$ and since $\sqrt{x}\ge 0$),
we have that $0\le f(x)=2\theta\le \pi$. So,
\[f(x)-\dfrac{\pi}{2}=\arcsin\left(\sin\left[f(x)-\dfrac{\pi}{2}\right]\right)=\arcsin(2x+1)=g(x).\]
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}\label{s4.1rulesfirst}
Find the  antiderivative of $f(x)=2\cos(2x)\cos(3x)-3\sin(2x)\sin(3x)$.
\end{question}","\begin{solution}
The derivative of $\sin(2x)$ (which occurs in the second term) is $2\cos(2x)$ (which occurs in the first term). Similarly, the derivative of $\cos(3x)$ (which occurs in the first term) is $-3\sin(3x)$ (which occurs in the second term). So, $f(x)$ seems to have come from the product rule.
\[\diff{}{x}\{\sin(2x)\cos(3x)\}=2\cos(2x)\cos(3x)-3\sin(2x)\sin(3x)\]
Then the antiderivative of $f(x)$ is $F(x)=\sin(2x)\cos(3x)+C$.
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}
Find the  antiderivative of $f(x)=\dfrac{(x^2+1)e^x-e^x(2x)}{(x^2+1)^2}$.
\end{question}","\begin{solution}
The function $f(x)$ looks like perhaps it came from the quotient rule. Recall
\begin{align*}
\diff{}{x}\left\{\frac{\textcolor{red}{u(x)}}{\textcolor{blue}{v(x)}}\right\}&=
\frac{\textcolor{blue}{v(x)}\textcolor{red}{u'(x)}-\textcolor{red}{u(x)}\textcolor{blue}{v'(x)}}{(\textcolor{blue}{v(x)})^2}
\intertext{Then, since the denominator of $f(x)$ is $(x^2+1)^2$, we might guess $v(x)=(x^2+1)$. That leaves $u(x)=e^x$.}
\diff{}{x}\left\{\frac{e^x}{x^2+1}\right\}&=\frac{(x^2+1)e^x-e^x(2x)}{(x^2+1)^2}=f(x)
\end{align*}
So, the antiderivative of $f(x)$ is $F(x)=\dfrac{e^x}{x^2+1}+C$.
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}
Find the  antiderivative of
$f(x)=5x\sin(x^2)$.
\end{question}","\begin{solution}
We know the antiderivative of $\sin x$ is $-\cos x $. Since  $\sin(x^2)$ appears in our function, let's investigate the derivative of $-\cos(x^2)$.
\begin{align*}
\diff{}{x}\left\{-\cos\left(x^2\right)\right\}&=\sin\left(x^2\right)\cdot2x
\intertext{This differs from $f(x)$ only by a constant multiple.}
\diff{}{x}\left\{-\frac{5}{2}\cos\left(x^2\right)\right\}&=\frac{5}{2}\sin\left(x^2\right)\cdot2x=5x\sin(x^2)=f(x)
\end{align*}
So, the antiderivative of $f(x)$ is $F(x)=-\dfrac{5}{2}\cos\left(x^2\right)+C$

Remark: as in Question~\ref{s4.1chain},  our function $f(x)$ involved some function $g(x)$ as well as $g'(x)$. This pattern is the basis of an important method of antidifferentiation, called the Substitution Rule.
\end{solution}",CLP1
prob_s4.1.tex,"\begin{question}
Find the  antiderivative of
$f(x)=e^{\log x}$.
\end{question}","\begin{solution}
For any $x$ in the domain of $\log (x)$, $e^{\log x}=x$. So, $f(x)=x$ for every $x$ in its domain. Then its antiderivative is $F(x)=\dfrac{1}{2}x^2+C$.
\end{solution}",CLP1
